RatingID	facility_id	OwnerID	ActivityDate	Fine	score
R63391	FA0180070	OW0003485	2019-09-27	185	94
R84188	FA0249885	OW0003486	2019-08-03	420	94
R89262	FA0159919	OW0003487	2019-07-08	307	92
R62881	FA0248586	OW0003488	2018-06-19	258	92
R72073	FA0177221	OW0003489	2020-09-12	352	92
R84255	FA0142153	OW0003490	2020-05-20	489	92
R32036	FA0067112	OW0003491	2019-09-12	102	90
R34616	FA0255653	OW0003492	2018-04-26	406	90
R71453	FA0005059	OW0003493	2020-03-26	405	90
R50227	FA0179109	OW0003494	2018-02-15	385	90
R66515	FA0008671	OW0003495	2018-10-26	150	90
R88781	FA0064886	OW0003496	2020-12-01	356	90
R60257	FA0144275	OW0003497	2020-03-11	239	90
R87631	FA0238930	OW0003498	2018-11-23	184	95
R50798	FA0068716	OW0003499	2019-03-21	240	95
R76182	FA0021237	OW0003500	2020-02-20	311	95
R26589	FA0024827	OW0003501	2020-08-27	355	95
R22319	FA0052917	OW0003502	2020-09-24	364	95
R35719	FA0172242	OW0003503	2020-05-22	112	94
R42095	FA0202917	OW0003504	2018-10-08	268	94
R25395	FA0038953	OW0003505	2018-11-13	498	94
R69171	FA0250485	OW0003506	2020-10-07	351	94
R28460	FA0027218	OW0003507	2020-09-03	165	94
R76236	FA0175323	OW0003508	2018-04-01	183	94
R43568	FA0026071	OW0003509	2020-08-12	448	97
R41876	FA0031284	OW0003510	2020-08-25	150	97
R30255	FA0239691	OW0003511	2019-05-20	194	90
R51571	FA0018618	OW0003512	2018-11-23	179	90
R45121	FA0247765	OW0003513	2018-06-07	479	90
R89569	FA0042530	OW0003514	2019-06-06	481	90
R40823	FA0031207	OW0003515	2018-09-16	419	90
R49788	FA0070695	OW0003516	2019-06-01	429	84
R15056	FA0040565	OW0003517	2018-02-21	233	84
R66748	FA0013299	OW0003518	2018-09-18	227	84
R49616	FA0018619	OW0003519	2020-02-08	146	84
R23064	FA0139093	OW0003520	2020-08-02	337	84
R76661	FA0245691	OW0003521	2018-05-19	100	84
R46988	FA0249911	OW0003522	2018-10-16	109	84
R11257	FA0048093	OW0003523	2018-09-21	117	84
R73688	FA0240656	OW0003524	2020-09-08	185	84
R49977	FA0248899	OW0003525	2019-07-26	328	84
R79911	FA0250369	OW0003526	2020-09-15	352	84
R13514	FA0172190	OW0003527	2020-06-04	384	84
R52379	FA0023437	OW0003528	2019-11-11	500	96
R34036	FA0024549	OW0003529	2018-12-04	337	96
R82522	FA0014154	OW0003530	2018-07-24	273	96
R31361	FA0222318	OW0003531	2018-04-03	342	96
R50195	FA0248001	OW0003532	2019-07-12	371	98
R52147	FA0043473	OW0003533	2020-04-07	443	99
R44804	FA0025316	OW0003534	2018-03-24	235	96
R10586	FA0058164	OW0003535	2020-08-05	461	96
R29753	FA0025864	OW0003536	2020-06-01	285	96
R35944	FA0225855	OW0003537	2020-03-04	371	90
R67115	FA0250473	OW0003538	2020-03-12	375	90
R23824	FA0248560	OW0003539	2019-11-15	418	90
R42987	FA0255376	OW0003540	2020-06-07	409	90
R76083	FA0224926	OW0003541	2019-12-07	351	90
R73036	FA0255937	OW0003542	2020-04-22	337	90
R62754	FA0178940	OW0003543	2018-12-03	444	90
R21552	FA0007712	OW0003544	2020-11-05	114	90
R57963	FA0067996	OW0003545	2019-12-08	246	90
R62243	FA0179843	OW0003546	2020-02-18	372	91
R19742	FA0241667	OW0003547	2019-05-27	101	91
R11567	FA0249562	OW0003548	2018-04-06	119	91
R73320	FA0255265	OW0003549	2019-09-05	173	91
R25911	FA0175813	OW0003550	2019-08-23	252	97
R56111	FA0020270	OW0003551	2020-07-04	429	97
R46506	FA0243214	OW0003552	2019-07-23	208	97
R56554	FA0068792	OW0003553	2018-04-27	306	96
R79434	FA0013873	OW0003554	2018-03-08	116	96
R33779	FA0065926	OW0003555	2020-04-23	134	93
R30963	FA0017697	OW0003556	2018-08-28	305	96
R15624	FA0244530	OW0003557	2020-07-20	472	96
R49593	FA0062504	OW0003558	2020-11-20	115	91
R32511	FA0249880	OW0003559	2018-03-22	131	91
R35881	FA0240570	OW0003560	2020-11-27	271	91
R34749	FA0174539	OW0003561	2020-04-14	321	91
R39721	FA0160420	OW0003562	2019-11-15	119	91
R82272	FA0255958	OW0003563	2019-10-28	178	91
R60844	FA0005559	OW0003564	2018-11-03	273	91
R58028	FA0248291	OW0003565	2019-05-18	485	93
R33195	FA0224616	OW0003566	2020-10-03	216	93
R13384	FA0005397	OW0003567	2020-02-06	257	93
R40397	FA0002513	OW0003568	2019-05-05	108	93
R35221	FA0159341	OW0003569	2018-05-15	351	93
R43657	FA0163228	OW0003570	2019-02-15	161	93
R71700	FA0249132	OW0003571	2019-03-02	460	93
R59658	FA0170352	OW0003572	2018-03-05	248	96
R46871	FA0163028	OW0003573	2018-05-03	280	96
R50045	FA0045719	OW0003574	2020-06-15	492	96
R83224	FA0062908	OW0003575	2019-08-12	469	90
R39521	FA0163725	OW0003576	2018-12-20	404	90
R45261	FA0166254	OW0003577	2018-11-21	237	90
R23873	FA0043889	OW0003578	2018-09-21	438	90
R66762	FA0250306	OW0003579	2019-06-15	137	90
R73904	FA0158893	OW0003580	2019-09-20	100	90
R57408	FA0062817	OW0003581	2019-11-16	179	90
R56293	FA0243451	OW0003582	2020-04-10	205	96
R69904	FA0245050	OW0003583	2020-11-22	365	96
R66653	FA0179113	OW0003584	2020-07-14	351	96
R45882	FA0139063	OW0003585	2019-02-24	366	96
R35188	FA0167282	OW0003586	2019-10-11	496	91
R19503	FA0159328	OW0003587	2019-11-19	319	91
R32774	FA0046697	OW0003588	2018-04-09	132	91
R50799	FA0138624	OW0003589	2020-07-23	296	91
R70743	FA0222766	OW0003590	2020-05-12	220	91
R38684	FA0011063	OW0003591	2020-08-25	215	90
R67600	FA0022433	OW0003592	2020-03-07	474	90
R17717	FA0011475	OW0003593	2018-03-16	236	90
R16986	FA0048682	OW0003594	2018-12-07	289	90
R51466	FA0175710	OW0003595	2020-02-06	225	90
R73518	FA0041743	OW0003596	2018-10-23	482	90
R28976	FA0018605	OW0003597	2018-05-02	200	90
R71703	FA0036711	OW0003598	2019-04-08	344	90
R47589	FA0061470	OW0003599	2019-03-15	492	94
R89771	FA0138744	OW0003600	2018-09-10	322	94
R27534	FA0249670	OW0003601	2018-03-28	473	94
R27180	FA0139027	OW0003602	2018-08-23	197	94
R88266	FA0255996	OW0003603	2020-03-13	306	94
R16469	FA0256119	OW0003604	2020-03-20	156	94
R87303	FA0139094	OW0003605	2019-07-17	398	98
R51873	FA0248956	OW0003606	2018-12-18	353	98
R48876	FA0251573	OW0003607	2018-09-25	161	92
R69562	FA0241619	OW0003608	2018-12-14	256	92
R24056	FA0242488	OW0003609	2018-06-18	269	92
R16857	FA0225645	OW0003610	2018-06-27	322	92
R52351	FA0036406	OW0003611	2019-07-12	342	92
R68944	FA0158871	OW0003612	2019-12-24	129	92
R36485	FA0255994	OW0003613	2019-09-04	271	96
R29815	FA0255997	OW0003614	2018-06-19	180	96
R48995	FA0166376	OW0003615	2020-02-23	125	96
R87949	FA0251675	OW0003616	2019-04-18	495	97
R62748	FA0177615	OW0003617	2018-07-18	427	97
R30139	FA0068422	OW0003618	2019-09-15	421	96
R72473	FA0036657	OW0003619	2019-07-24	328	96
R54423	FA0239112	OW0003620	2020-04-28	473	96
R89593	FA0066377	OW0003621	2020-03-22	270	97
R54211	FA0044157	OW0003622	2020-09-12	394	97
R73948	FA0249816	OW0003623	2018-09-25	178	97
R74446	FA0158822	OW0003624	2019-03-16	438	91
R63604	FA0034762	OW0003625	2019-08-24	407	91
R12935	FA0241378	OW0003626	2019-03-11	393	91
R51413	FA0019157	OW0003627	2018-02-28	242	91
R12240	FA0049876	OW0003628	2020-06-01	155	91
R23140	FA0048842	OW0003629	2018-11-12	449	95
R54732	FA0013917	OW0003630	2018-07-05	257	95
R85116	FA0048745	OW0003631	2020-03-05	400	95
R70485	FA0041135	OW0003632	2018-11-09	318	95
R17626	FA0247934	OW0003633	2018-12-08	465	98
R83514	FA0005159	OW0003634	2018-05-03	437	98
R63226	FA0058917	OW0003635	2019-04-05	441	98
R57167	FA0255346	OW0003636	2020-12-16	321	98
R12451	FA0241831	OW0003637	2018-04-13	350	91
R77237	FA0024167	OW0003638	2019-05-10	365	91
R14990	FA0171491	OW0003639	2020-07-17	190	91
R87043	FA0061024	OW0003640	2020-06-15	269	91
R39158	FA0017305	OW0003641	2018-09-26	410	91
R36701	FA0225327	OW0003642	2019-05-26	327	95
R20540	FA0030722	OW0003643	2018-04-13	402	95
R45057	FA0156768	OW0003644	2020-02-12	350	95
R86609	FA0065198	OW0003645	2019-09-05	293	95
R36859	FA0163341	OW0003646	2018-02-07	468	92
R71760	FA0029872	OW0003647	2020-06-08	305	92
R82495	FA0038139	OW0003648	2018-07-25	371	92
R49174	FA0008972	OW0003649	2020-03-19	264	92
R46092	FA0167333	OW0003650	2018-03-18	152	92
R56160	FA0249009	OW0003651	2019-12-11	379	92
R24230	FA0243771	OW0003652	2018-03-16	310	91
R83116	FA0250069	OW0003653	2018-10-27	444	91
R20156	FA0245805	OW0003654	2018-07-04	395	91
R39949	FA0033544	OW0003655	2019-02-04	262	91
R72326	FA0162860	OW0003656	2019-07-18	415	91
R86616	FA0044687	OW0003657	2018-05-27	307	91
R18420	FA0248040	OW0003658	2020-12-13	449	91
R46906	FA0014908	OW0003659	2019-04-07	466	97
R10795	FA0061559	OW0003660	2019-05-19	287	97
R18823	FA0247825	OW0003661	2020-12-19	237	97
R24719	FA0174882	OW0003662	2020-11-06	249	92
R33418	FA0255366	OW0003663	2018-03-27	239	92
R73895	FA0065597	OW0003664	2019-07-14	441	92
R59267	FA0059551	OW0003665	2020-03-03	128	92
R64066	FA0048860	OW0003666	2019-09-03	487	92
R65523	FA0176144	OW0003667	2020-08-08	290	95
R60358	FA0072183	OW0003668	2020-02-16	300	95
R30939	FA0251413	OW0003669	2020-04-16	359	95
R76044	FA0163773	OW0003670	2019-10-20	203	95
R45694	FA0240043	OW0003671	2020-02-27	452	97
R19933	FA0137905	OW0003672	2018-06-14	259	97
R20102	FA0067744	OW0003673	2020-05-25	359	97
R24601	FA0065653	OW0003674	2018-03-03	109	97
R49028	FA0031293	OW0003675	2018-02-01	385	97
R18151	FA0177570	OW0003676	2018-07-03	297	97
R56354	FA0057510	OW0003677	2018-07-07	121	93
R48292	FA0021439	OW0003678	2020-07-01	291	93
R53900	FA0060991	OW0003679	2019-10-26	416	93
R41966	FA0052067	OW0003680	2019-09-10	319	93
R33551	FA0022970	OW0003681	2020-12-27	390	93
R57334	FA0074332	OW0003682	2020-02-03	488	93
R46850	FA0028708	OW0003683	2018-12-17	497	96
R29762	FA0035048	OW0003684	2018-11-02	151	96
R10023	FA0250391	OW0003685	2018-11-28	192	96
R13357	FA0179897	OW0003686	2020-03-05	178	90
R77261	FA0031318	OW0003687	2020-04-12	388	90
R20588	FA0012531	OW0003688	2020-06-14	352	90
R29516	FA0072884	OW0003689	2018-08-13	494	90
R44843	FA0039883	OW0003690	2019-02-24	280	90
R73960	FA0166170	OW0003691	2019-02-03	346	90
R70655	FA0058008	OW0003692	2018-07-21	445	90
R34688	FA0165992	OW0003693	2020-08-22	312	90
R73315	FA0177009	OW0003694	2018-03-25	391	98
R10384	FA0059266	OW0003695	2018-03-08	322	98
R72181	FA0059591	OW0003696	2019-09-22	124	97
R78953	FA0175350	OW0003697	2018-07-26	496	97
R61296	FA0015044	OW0003698	2020-11-26	351	90
R54804	FA0033974	OW0003699	2018-10-22	365	90
R52253	FA0241479	OW0003700	2019-12-04	284	90
R82942	FA0174360	OW0003701	2019-06-11	264	90
R88033	FA0017465	OW0003702	2020-10-05	292	90
R88745	FA0058962	OW0003703	2019-08-09	500	90
R47606	FA0242811	OW0003704	2020-09-21	264	90
R82783	FA0067637	OW0003705	2018-02-07	394	90
R54892	FA0020355	OW0003706	2019-05-28	143	90
R34469	FA0050899	OW0003707	2018-07-04	226	94
R86510	FA0034689	OW0003708	2020-12-13	124	94
R50764	FA0225616	OW0003709	2020-08-09	280	94
R84795	FA0068932	OW0003710	2020-06-17	329	94
R59970	FA0244317	OW0003711	2019-12-10	261	94
R84827	FA0020298	OW0003712	2019-07-19	425	96
R52618	FA0027045	OW0003713	2019-09-07	275	96
R55317	FA0158767	OW0003714	2019-10-12	382	96
R76438	FA0223762	OW0003715	2018-05-11	489	96
R29393	FA0040369	OW0003716	2019-09-20	487	91
R46430	FA0068924	OW0003717	2020-04-22	359	91
R72954	FA0163848	OW0003718	2018-07-12	199	91
R79372	FA0020742	OW0003719	2018-08-14	131	91
R46052	FA0043093	OW0003720	2018-05-14	446	91
R33487	FA0052233	OW0003721	2020-06-18	236	91
R81638	FA0072705	OW0003722	2019-06-12	269	91
R65909	FA0050635	OW0003723	2018-11-21	324	91
R69729	FA0070325	OW0003724	2019-06-02	326	97
R34970	FA0243560	OW0003725	2020-12-22	176	97
R66310	FA0138414	OW0003726	2018-04-22	324	97
R82953	FA0043725	OW0003727	2019-08-03	444	96
R37688	FA0064540	OW0003728	2020-11-13	164	96
R41648	FA0011966	OW0003729	2018-06-12	239	96
R43819	FA0242919	OW0003730	2019-03-03	477	96
R76889	FA0063694	OW0003731	2020-08-13	175	96
R81008	FA0036353	OW0003732	2019-06-10	298	96
R29767	FA0049692	OW0003733	2020-06-10	315	96
R37073	FA0030644	OW0003734	2019-08-01	301	96
R43132	FA0141137	OW0003735	2018-03-13	268	95
R47816	FA0051628	OW0003736	2020-02-25	449	95
R88759	FA0222904	OW0003737	2018-03-28	157	95
R59464	FA0041846	OW0003738	2019-11-25	216	95
R55294	FA0044264	OW0003739	2020-11-12	142	90
R39210	FA0010523	OW0003740	2018-06-09	129	90
R19313	FA0023894	OW0003741	2018-06-06	377	90
R22010	FA0052851	OW0003742	2020-10-28	490	90
R74217	FA0250719	OW0003743	2020-07-20	246	90
R43421	FA0019207	OW0003744	2018-06-12	313	90
R50592	FA0034450	OW0003745	2018-07-24	201	90
R68726	FA0164408	OW0003746	2020-10-09	488	90
R79478	FA0066194	OW0003747	2020-07-16	187	96
R19070	FA0033428	OW0003748	2018-12-13	212	96
R69403	FA0224041	OW0003749	2020-02-24	103	96
R89368	FA0054758	OW0003750	2018-12-27	348	96
R58002	FA0023895	OW0003751	2020-04-08	392	95
R18773	FA0005460	OW0003752	2019-11-16	208	95
R63802	FA0178936	OW0003753	2020-05-19	111	95
R89920	FA0019300	OW0003754	2019-02-19	466	95
R10548	FA0045429	OW0003755	2018-06-08	323	95
R55633	FA0066595	OW0003756	2019-05-10	380	96
R59620	FA0050727	OW0003757	2020-03-28	139	96
R44502	FA0068766	OW0003758	2018-12-06	478	96
R73022	FA0066783	OW0003759	2020-04-06	426	96
R82137	FA0160563	OW0003760	2018-03-08	276	93
R56432	FA0136612	OW0003761	2019-07-03	178	93
R34014	FA0255798	OW0003762	2020-10-06	321	93
R23095	FA0003716	OW0003763	2020-08-01	358	93
R29126	FA0006391	OW0003764	2020-08-03	208	93
R37604	FA0240771	OW0003765	2020-05-27	454	93
R39937	FA0248004	OW0003766	2019-05-14	493	75
R44717	FA0242563	OW0003767	2020-12-04	393	90
R52328	FA0180824	OW0003768	2019-04-09	149	90
R11829	FA0051021	OW0003769	2020-04-12	474	90
R22551	FA0178618	OW0003770	2019-11-24	241	90
R26498	FA0020998	OW0003771	2018-08-14	116	90
R54620	FA0013524	OW0003772	2019-12-18	253	90
R85879	FA0226497	OW0003773	2019-10-23	229	90
R72441	FA0034040	OW0003774	2020-09-11	157	90
R69630	FA0247956	OW0003775	2020-05-23	500	95
R88158	FA0223839	OW0003776	2018-10-14	498	95
R36072	FA0035654	OW0003777	2020-04-07	172	95
R70163	FA0241107	OW0003778	2020-11-02	296	95
R54347	FA0249126	OW0003779	2019-02-05	359	95
R10570	FA0160270	OW0003780	2019-11-15	343	93
R19367	FA0073545	OW0003781	2020-10-04	485	93
R29737	FA0033782	OW0003782	2020-11-27	439	93
R29207	FA0250642	OW0003783	2020-08-10	462	93
R69130	FA0028037	OW0003784	2020-12-27	176	93
R82518	FA0053573	OW0003785	2020-11-19	426	96
R41261	FA0203339	OW0003786	2019-06-15	422	96
R11328	FA0202541	OW0003787	2020-08-11	249	96
R24553	FA0058785	OW0003788	2019-11-05	496	96
R17744	FA0055326	OW0003789	2020-04-28	187	90
R10128	FA0243669	OW0003790	2019-12-06	487	90
R82606	FA0069024	OW0003791	2019-02-06	438	90
R56861	FA0222259	OW0003792	2020-05-17	305	90
R41708	FA0035353	OW0003793	2020-02-03	153	90
R82745	FA0005675	OW0003794	2019-08-28	236	90
R66306	FA0247961	OW0003795	2018-11-25	243	96
R65922	FA0245430	OW0003796	2019-07-01	344	96
R21098	FA0138963	OW0003797	2018-09-13	305	96
R76347	FA0156033	OW0003798	2020-06-25	243	97
R25544	FA0224541	OW0003799	2018-06-21	167	97
R87025	FA0042466	OW0003800	2019-08-16	330	97
R58046	FA0171399	OW0003801	2018-08-06	190	92
R21904	FA0051617	OW0003802	2019-12-26	420	92
R13233	FA0062094	OW0003803	2020-07-20	174	92
R84381	FA0177098	OW0003804	2018-09-13	433	92
R83933	FA0242703	OW0003805	2018-12-21	325	92
R19681	FA0142759	OW0003806	2018-04-04	200	92
R68397	FA0248605	OW0003807	2020-07-28	156	85
R88268	FA0249054	OW0003808	2019-12-04	310	85
R25824	FA0035436	OW0003809	2018-12-09	465	85
R67773	FA0143759	OW0003810	2020-10-15	198	85
R67164	FA0013137	OW0003811	2020-06-24	496	85
R48282	FA0034925	OW0003812	2020-06-09	327	85
R76649	FA0175538	OW0003813	2020-07-10	251	83
R73127	FA0251553	OW0003814	2019-12-04	210	83
R25849	FA0072060	OW0003815	2020-03-03	133	83
R76976	FA0008836	OW0003816	2018-02-25	317	83
R70316	FA0239402	OW0003817	2019-06-21	401	83
R54280	FA0009389	OW0003818	2018-04-08	277	83
R39594	FA0010316	OW0003819	2018-05-15	353	83
R41793	FA0053529	OW0003820	2020-12-08	120	83
R83817	FA0252492	OW0003821	2020-08-19	430	83
R68716	FA0136655	OW0003822	2018-11-23	218	83
R23680	FA0224617	OW0003823	2020-06-19	284	83
R15743	FA0041980	OW0003824	2020-07-05	389	83
R25692	FA0021369	OW0003825	2019-05-03	139	92
R10154	FA0138173	OW0003826	2018-06-19	169	92
R37649	FA0179150	OW0003827	2018-08-14	127	92
R14324	FA0178531	OW0003828	2020-04-28	135	92
R89287	FA0178931	OW0003829	2019-09-04	499	92
R55466	FA0165233	OW0003830	2018-06-04	135	94
R47883	FA0068770	OW0003831	2018-05-12	488	94
R69501	FA0027549	OW0003832	2020-04-18	305	94
R39325	FA0057000	OW0003833	2018-12-14	438	94
R88556	FA0068269	OW0003834	2019-11-22	125	94
R69255	FA0160506	OW0003835	2019-09-06	259	94
R60481	FA0059501	OW0003836	2020-04-27	301	92
R31234	FA0010880	OW0003837	2019-08-16	293	92
R77960	FA0178935	OW0003838	2018-04-25	131	92
R29932	FA0021042	OW0003839	2018-11-06	380	92
R11599	FA0166712	OW0003840	2020-03-14	209	92
R27966	FA0149312	OW0003841	2019-09-02	379	92
R51255	FA0019108	OW0003842	2019-03-26	437	92
R84692	FA0249247	OW0003843	2018-04-05	426	92
R31925	FA0177734	OW0003844	2018-10-14	234	91
R59973	FA0250567	OW0003845	2018-12-01	194	91
R45832	FA0163523	OW0003846	2019-09-23	491	91
R28900	FA0144651	OW0003847	2018-08-18	291	91
R18069	FA0022392	OW0003848	2019-12-28	208	91
R10651	FA0059006	OW0003849	2018-07-13	132	91
R78301	FA0177880	OW0003850	2020-04-22	352	91
R50797	FA0034926	OW0003851	2018-02-01	434	94
R69266	FA0177704	OW0003852	2019-09-16	404	94
R67694	FA0069119	OW0003853	2020-03-08	313	94
R30027	FA0248893	OW0003854	2020-09-11	173	95
R80210	FA0006120	OW0003855	2020-06-26	451	95
R64504	FA0250725	OW0003856	2018-03-06	239	95
R68730	FA0165000	OW0003857	2019-07-08	158	95
R75690	FA0028889	OW0003858	2018-09-27	329	95
R44405	FA0007666	OW0003859	2020-12-15	335	97
R85701	FA0250366	OW0003860	2019-05-11	439	97
R39946	FA0030878	OW0003861	2019-08-25	251	97
R42397	FA0141725	OW0003862	2019-06-24	149	96
R24927	FA0046922	OW0003863	2020-12-13	488	96
R10217	FA0015830	OW0003864	2020-02-03	295	96
R20824	FA0014534	OW0003865	2020-08-03	126	93
R16845	FA0012539	OW0003866	2020-11-02	127	93
R13585	FA0175143	OW0003867	2020-03-10	157	93
R40193	FA0007856	OW0003868	2019-08-04	291	93
R41584	FA0172274	OW0003869	2020-04-26	208	93
R89912	FA0063197	OW0003870	2018-11-21	393	95
R44214	FA0142721	OW0003871	2019-02-26	105	95
R27680	FA0012662	OW0003872	2020-06-17	475	95
R85600	FA0072242	OW0003873	2018-04-22	287	95
R68075	FA0252201	OW0003874	2019-07-12	371	84
R89408	FA0003266	OW0003875	2018-03-25	254	84
R84266	FA0063084	OW0003876	2020-05-05	450	84
R80890	FA0171963	OW0003877	2020-09-07	340	84
R15201	FA0004192	OW0003878	2019-07-14	343	84
R58141	FA0051396	OW0003879	2018-04-23	120	84
R78104	FA0172046	OW0003880	2018-10-23	425	84
R51147	FA0011976	OW0003881	2019-08-14	152	84
R56349	FA0255960	OW0003882	2020-02-18	236	84
R47837	FA0248672	OW0003883	2020-02-15	439	84
R56232	FA0072545	OW0003884	2019-03-11	114	84
R84391	FA0247932	OW0003885	2018-07-17	350	84
R83041	FA0040068	OW0003886	2019-04-07	154	86
R39100	FA0035988	OW0003887	2020-09-22	144	84
R87392	FA0240579	OW0003888	2018-10-16	239	91
R47278	FA0009554	OW0003889	2018-09-09	371	91
R58077	FA0045295	OW0003890	2019-02-17	299	91
R55964	FA0249130	OW0003891	2019-09-08	262	91
R52835	FA0018777	OW0003892	2018-11-22	372	91
R57434	FA0023323	OW0003893	2019-07-12	322	91
R63740	FA0250701	OW0003894	2020-12-06	190	94
R37156	FA0022239	OW0003895	2019-03-17	386	94
R65120	FA0171595	OW0003896	2020-05-05	217	94
R81709	FA0024557	OW0003897	2018-03-25	215	94
R73628	FA0251135	OW0003898	2018-11-26	193	92
R58921	FA0063932	OW0003899	2020-05-04	307	92
R58871	FA0249770	OW0003900	2019-12-26	166	92
R81235	FA0241835	OW0003901	2019-08-27	369	92
R46485	FA0226239	OW0003902	2020-03-05	220	92
R57641	FA0006712	OW0003903	2018-08-20	295	92
R87101	FA0249098	OW0003904	2018-09-09	389	90
R55445	FA0008331	OW0003905	2018-12-05	239	90
R88993	FA0006776	OW0003906	2020-05-17	261	90
R77900	FA0044017	OW0003907	2019-08-06	177	90
R50606	FA0021718	OW0003908	2018-10-03	422	90
R52836	FA0137756	OW0003909	2020-10-14	456	90
R16772	FA0243022	OW0003910	2019-02-25	274	90
R43625	FA0240546	OW0003911	2019-10-03	421	90
R71378	FA0243054	OW0003912	2019-05-02	142	90
R28749	FA0015752	OW0003913	2019-11-02	301	90
R14203	FA0046012	OW0003914	2019-11-19	303	90
R58414	FA0166681	OW0003915	2020-04-09	111	90
R13266	FA0027023	OW0003916	2018-04-26	407	90
R45467	FA0002927	OW0003917	2020-09-27	196	90
R75834	FA0063714	OW0003918	2020-10-05	167	90
R14769	FA0238983	OW0003919	2019-04-25	199	90
R61651	FA0069298	OW0003920	2018-05-22	353	96
R48209	FA0247763	OW0003921	2019-09-22	470	96
R68186	FA0072230	OW0003922	2019-10-15	141	96
R87015	FA0178919	OW0003923	2019-04-17	234	96
R22389	FA0174136	OW0003924	2019-10-20	134	93
R40311	FA0052433	OW0003925	2020-07-25	252	93
R39661	FA0173625	OW0003926	2020-09-14	219	93
R11324	FA0068536	OW0003927	2018-10-04	109	93
R85528	FA0255173	OW0003928	2020-08-23	107	93
R56240	FA0033331	OW0003929	2020-12-20	286	93
R10788	FA0071133	OW0003930	2018-02-28	131	90
R38701	FA0020652	OW0003931	2018-09-12	287	90
R45456	FA0036489	OW0003932	2018-06-16	416	90
R74466	FA0243555	OW0003933	2019-02-14	249	90
R27378	FA0248408	OW0003934	2020-07-12	293	90
R22019	FA0012627	OW0003935	2019-10-28	394	90
R86577	FA0180883	OW0003936	2020-06-27	336	90
R41500	FA0172256	OW0003937	2020-06-16	320	90
R74622	FA0175004	OW0003938	2018-12-26	431	90
R19323	FA0225800	OW0003939	2019-04-25	443	91
R52885	FA0028733	OW0003940	2018-06-05	166	83
R60116	FA0250583	OW0003941	2019-05-07	377	91
R70464	FA0065997	OW0003942	2019-12-14	429	91
R65309	FA0051940	OW0003943	2019-03-27	293	91
R23628	FA0065486	OW0003944	2019-02-07	460	91
R73804	FA0252006	OW0003945	2018-03-18	185	91
R41210	FA0255663	OW0003946	2020-04-04	193	91
R35756	FA0176891	OW0003947	2020-08-03	341	91
R17201	FA0224547	OW0003948	2020-05-15	162	91
R12819	FA0067862	OW0003949	2020-08-23	294	91
R45894	FA0056787	OW0003950	2020-09-15	372	91
R33658	FA0038609	OW0003951	2020-12-10	176	96
R78582	FA0178551	OW0003952	2020-08-21	241	96
R27206	FA0163755	OW0003953	2019-11-10	400	96
R83964	FA0180730	OW0003954	2019-06-09	451	96
R31618	FA0167436	OW0003955	2018-11-03	382	95
R61442	FA0030460	OW0003956	2020-02-14	343	95
R72590	FA0053447	OW0003957	2019-04-04	321	95
R62544	FA0030456	OW0003958	2018-12-17	152	95
R86160	FA0255883	OW0003959	2018-05-24	288	93
R37548	FA0023439	OW0003960	2019-03-14	343	93
R50187	FA0243098	OW0003961	2018-11-18	101	93
R88002	FA0031348	OW0003962	2018-06-09	401	93
R55299	FA0242458	OW0003963	2020-02-28	432	93
R28652	FA0032097	OW0003964	2018-02-08	496	95
R34595	FA0068264	OW0003965	2018-07-12	474	95
R36341	FA0165407	OW0003966	2020-02-15	244	95
R51569	FA0243622	OW0003967	2019-12-07	483	95
