RatingID	FacilityID	ViolationID	ActivityDate	Fine	Score				
R20102	FA0067744	VL68	2019-03-06	176	97				
R24601	FA0065653	VL71	2019-04-08	350	97				
R49028	FA0031293	VL74	2019-08-23	385	97				
R18151	FA0177570	VL76	2020-02-25	376	97				
R56354	FA0057510	VL80	2020-04-10	104	93				
R48292	FA0021439	VL81	2020-08-23	218	93				
R53900	FA0060991	VL82	2018-03-07	278	93				
R41966	FA0052067	VL89	2020-05-23	282	93				
R33551	FA0022970	VL90	2018-07-20	253	93				
R57334	FA0074332	VL91	2020-11-24	361	93				
R46850	FA0028708	VL92	2020-12-09	260	96				
R29762	FA0035048	VL95	2020-10-04	436	96				
R10023	FA0250391	VL99	2020-10-11	389	96				
R13357	FA0179897	VL10	2020-09-15	253	90				
R77261	FA0031318	VL11	2019-06-20	284	90				
R20588	FA0012531	VL12	2018-05-12	383	90				
R29516	FA0072884	VL13	2018-06-15	130	90				
R44843	FA0039883	VL14	2019-04-28	446	90				
R73960	FA0166170	VL16	2019-03-04	104	90				
R70655	FA0058008	VL17	2019-10-10	351	90				
R34688	FA0165992	VL20	2018-08-15	398	90				
R73315	FA0177009	VL21	2019-09-11	410	98				
R10384	FA0059266	VL25	2018-05-09	123	98				
R72181	FA0059591	VL26	2019-10-03	206	97				
R78953	FA0175350	VL28	2020-08-11	353	97				
R61296	FA0015044	VL29	2020-10-19	271	90				
R54804	FA0033974	VL30	2018-07-24	238	90				
R52253	FA0241479	VL32	2020-05-22	293	90				
R82942	FA0174360	VL33	2020-09-25	124	90				
R88033	FA0017465	VL36	2018-11-14	208	90				
R88745	FA0058962	VL37	2020-12-03	218	90				
R47606	FA0242811	VL38	2019-09-13	200	90				
R82783	FA0067637	VL40	2020-08-24	330	90				
R54892	FA0020355	VL42	2018-11-27	437	90				
R34469	FA0050899	VL44	2020-05-22	225	94				
R86510	FA0034689	VL46	2018-09-13	454	94				
R50764	FA0225616	VL48	2018-09-20	362	94				
R84795	FA0068932	VL50	2018-07-28	359	94				
R59970	FA0244317	VL51	2018-06-13	376	94				
R84827	FA0020298	VL52	2018-12-02	419	96				
R52618	FA0027045	VL53	2019-07-13	100	96				
R55317	FA0158767	VL54	2019-09-04	492	96				
R76438	FA0223762	VL55	2018-08-12	162	96				
R29393	FA0040369	VL56	2019-03-22	110	91				
R46430	FA0068924	VL57	2019-10-28	376	91				
R72954	FA0163848	VL58	2020-05-13	418	91				
R79372	FA0020742	VL61	2018-08-08	300	91				
R46052	FA0043093	VL62	2018-12-08	361	91				
R33487	FA0052233	VL64	2018-04-24	368	91				
R81638	FA0072705	VL66	2018-08-28	295	91				
R65909	FA0050635	VL67	2019-02-11	383	91				
R69729	FA0070325	VL68	2019-05-28	479	97				
R34970	FA0243560	VL71	2020-06-06	190	97				
R66310	FA0138414	VL74	2020-06-07	459	97				
R82953	FA0043725	VL76	2019-10-17	365	96				
R37688	FA0064540	VL80	2019-03-09	190	96				
R41648	FA0011966	VL81	2019-12-06	351	96				
R43819	FA0242919	VL82	2018-11-16	215	96				
R76889	FA0063694	VL89	2018-12-01	467	96				
R81008	FA0036353	VL90	2019-02-11	377	96				
R29767	FA0049692	VL91	2019-11-13	212	96				
R37073	FA0030644	VL92	2018-09-05	110	96				
R43132	FA0141137	VL95	2019-03-13	343	95				
R47816	FA0051628	VL99	2019-06-13	240	95				
R88759	FA0222904	VL10	2018-11-17	359	95				
R59464	FA0041846	VL11	2020-06-02	309	95				
R55294	FA0044264	VL12	2020-04-03	215	90				
R39210	FA0010523	VL13	2019-02-07	174	90				
R19313	FA0023894	VL14	2018-07-22	320	90				
R22010	FA0052851	VL16	2020-10-10	243	90				
R74217	FA0250719	VL17	2019-04-13	101	90				
R43421	FA0019207	VL20	2020-12-09	282	90				
R50592	FA0034450	VL21	2020-06-25	471	90				
R68726	FA0164408	VL25	2019-12-12	360	90				
R79478	FA0066194	VL26	2018-11-28	250	96				
R19070	FA0033428	VL28	2018-12-25	424	96				
R69403	FA0224041	VL29	2018-07-13	165	96				
R89368	FA0054758	VL30	2019-03-14	313	96				
R58002	FA0023895	VL32	2018-07-25	171	95				
R18773	FA0005460	VL33	2020-07-07	186	95				
R63802	FA0178936	VL36	2018-02-24	498	95				
R89920	FA0019300	VL37	2018-08-19	144	95				
R10548	FA0045429	VL38	2018-05-14	454	95				
R55633	FA0066595	VL40	2018-04-19	339	96				
R59620	FA0050727	VL42	2018-11-04	411	96				
R44502	FA0068766	VL44	2020-07-10	194	96				
R73022	FA0066783	VL46	2018-10-23	148	96				
R82137	FA0160563	VL48	2019-06-01	356	93				
R56432	FA0136612	VL50	2020-05-05	442	93				
R34014	FA0255798	VL51	2020-07-04	431	93				
R23095	FA0003716	VL52	2020-03-23	256	93				
R29126	FA0006391	VL53	2020-02-24	249	93				
R37604	FA0240771	VL54	2018-06-12	302	93				
R39937	FA0248004	VL55	2018-11-07	359	75				
R44717	FA0242563	VL56	2020-07-01	126	90				
R52328	FA0180824	VL57	2019-02-04	151	90				
R11829	FA0051021	VL58	2019-09-25	351	90				
R22551	FA0178618	VL61	2019-09-16	455	90				
R26498	FA0020998	VL62	2020-06-07	473	90				
R54620	FA0013524	VL64	2019-10-07	396	90				
R85879	FA0226497	VL66	2019-11-18	344	90				
R72441	FA0034040	VL67	2019-07-18	151	90				
R69630	FA0247956	VL68	2019-07-09	497	95				
R88158	FA0223839	VL71	2018-10-25	451	95				
R36072	FA0035654	VL74	2020-08-09	393	95				
R70163	FA0241107	VL76	2020-11-23	390	95				
R54347	FA0249126	VL80	2018-08-09	175	95				
R10570	FA0160270	VL81	2019-08-04	100	93				
R19367	FA0073545	VL82	2018-07-01	386	93				
R29737	FA0033782	VL89	2019-10-16	298	93				
R29207	FA0250642	VL90	2019-09-06	112	93				
R69130	FA0028037	VL91	2020-12-17	452	93				
R82518	FA0053573	VL92	2019-02-10	271	96				
R41261	FA0203339	VL95	2020-04-28	102	96				
R11328	FA0202541	VL99	2019-08-18	271	96				
R24553	FA0058785	VL10	2019-07-03	465	96				
R17744	FA0055326	VL11	2020-08-21	256	90				
R10128	FA0243669	VL12	2018-09-26	308	90				
R82606	FA0069024	VL13	2019-07-15	114	90				
R56861	FA0222259	VL14	2020-12-04	292	90				
R41708	FA0035353	VL16	2019-10-04	390	90				
R82745	FA0005675	VL17	2019-10-15	455	90				
R66306	FA0247961	VL20	2018-10-08	369	96				
R65922	FA0245430	VL21	2020-07-26	354	96				
R21098	FA0138963	VL25	2020-03-17	384	96				
R76347	FA0156033	VL26	2020-07-18	182	97				
R25544	FA0224541	VL28	2018-08-27	359	97				
R87025	FA0042466	VL29	2019-04-04	176	97				
R58046	FA0171399	VL30	2018-08-11	250	92				
R21904	FA0051617	VL32	2018-11-21	228	92				
R13233	FA0062094	VL33	2019-04-18	264	92				
R84381	FA0177098	VL36	2018-11-24	459	92				
R83933	FA0242703	VL37	2020-10-10	203	92				
R19681	FA0142759	VL38	2020-07-06	321	92				
R68397	FA0248605	VL40	2020-03-08	393	85				
R88268	FA0249054	VL42	2020-08-01	105	85				
R25824	FA0035436	VL44	2018-02-19	476	85				
R67773	FA0143759	VL46	2018-05-23	343	85				
R67164	FA0013137	VL48	2018-05-25	347	85				
R48282	FA0034925	VL50	2018-06-21	156	85				
R76649	FA0175538	VL51	2019-12-28	242	83				
R73127	FA0251553	VL52	2020-07-07	394	83				
R25849	FA0072060	VL53	2020-12-02	175	83				
R76976	FA0008836	VL54	2019-03-24	375	83				
R70316	FA0239402	VL55	2018-09-02	474	83				
R54280	FA0009389	VL56	2018-08-03	458	83				
R39594	FA0010316	VL57	2019-11-08	355	83				
R41793	FA0053529	VL58	2018-07-16	337	83				
R83817	FA0252492	VL61	2020-11-21	313	83				
R68716	FA0136655	VL62	2020-09-24	378	83				
R23680	FA0224617	VL64	2018-07-10	199	83				
R15743	FA0041980	VL66	2018-09-28	459	83				
R25692	FA0021369	VL67	2018-09-24	489	92				
R10154	FA0138173	VL68	2020-10-23	192	92				
R37649	FA0179150	VL71	2019-09-16	320	92				
R14324	FA0178531	VL74	2018-09-27	192	92				
R89287	FA0178931	VL76	2020-11-09	266	92				
R55466	FA0165233	VL80	2018-04-06	103	94				
R47883	FA0068770	VL81	2018-12-09	176	94				
R69501	FA0027549	VL82	2020-04-05	231	94				
R39325	FA0057000	VL89	2020-04-01	470	94				
R88556	FA0068269	VL90	2020-06-04	124	94				
R69255	FA0160506	VL91	2019-08-14	293	94				
R60481	FA0059501	VL92	2019-10-24	369	92				
R31234	FA0010880	VL95	2020-12-16	100	92				
R77960	FA0178935	VL99	2019-08-09	375	92				
R29932	FA0021042	VL10	2020-05-28	142	92				
R11599	FA0166712	VL11	2019-02-12	234	92				
R27966	FA0149312	VL12	2018-08-15	190	92				
R51255	FA0019108	VL13	2020-10-10	326	92				
R84692	FA0249247	VL14	2019-08-23	323	92				
R31925	FA0177734	VL16	2019-12-15	148	91				
R59973	FA0250567	VL17	2019-02-19	184	91				
R45832	FA0163523	VL20	2019-06-16	285	91				
R28900	FA0144651	VL21	2018-04-24	149	91				
R18069	FA0022392	VL25	2019-06-26	401	91				
R10651	FA0059006	VL26	2019-10-01	118	91				
R78301	FA0177880	VL28	2019-12-01	455	91				
R50797	FA0034926	VL29	2018-08-04	387	94				
R69266	FA0177704	VL30	2020-07-15	399	94				
R67694	FA0069119	VL32	2020-02-22	290	94				
R30027	FA0248893	VL33	2018-11-20	218	95				
R80210	FA0006120	VL36	2019-02-17	100	95				
R64504	FA0250725	VL37	2020-08-23	427	95				
R68730	FA0165000	VL38	2019-07-17	325	95				
R75690	FA0028889	VL40	2018-10-09	261	95				
R44405	FA0007666	VL42	2018-04-26	313	97				
R85701	FA0250366	VL44	2018-12-13	213	97				
R39946	FA0030878	VL46	2019-05-08	402	97				
R42397	FA0141725	VL48	2018-11-18	182	96				
R24927	FA0046922	VL50	2020-11-02	256	96				
R10217	FA0015830	VL51	2020-08-20	133	96				
R20824	FA0014534	VL52	2019-05-27	189	93				
R16845	FA0012539	VL53	2018-07-21	315	93				
R13585	FA0175143	VL54	2018-06-27	393	93				
R40193	FA0007856	VL55	2019-02-27	379	93				
R41584	FA0172274	VL56	2019-08-24	487	93				
R89912	FA0063197	VL57	2018-10-23	118	95				
R44214	FA0142721	VL58	2018-02-15	306	95				
R27680	FA0012662	VL61	2020-02-07	155	95				
R85600	FA0072242	VL62	2020-12-17	122	95				
R68075	FA0252201	VL64	2019-05-10	368	84				
R89408	FA0003266	VL66	2020-05-05	392	84				
R84266	FA0063084	VL67	2019-05-04	259	84				
R80890	FA0171963	VL68	2020-12-17	221	84				
R15201	FA0004192	VL71	2020-12-14	391	84				
R58141	FA0051396	VL74	2020-10-21	391	84				
R78104	FA0172046	VL76	2018-04-12	179	84				
R51147	FA0011976	VL80	2019-09-18	323	84				
R56349	FA0255960	VL81	2019-10-25	215	84				
R47837	FA0248672	VL82	2020-04-06	484	84				
R56232	FA0072545	VL89	2018-06-26	232	84				
R84391	FA0247932	VL90	2019-12-19	271	84				
R83041	FA0040068	VL91	2020-10-01	368	86				
R39100	FA0035988	VL92	2020-08-15	431	84				
R87392	FA0240579	VL95	2019-07-19	464	91				
R47278	FA0009554	VL99	2018-03-05	307	91				
R58077	FA0045295	VL10	2018-04-05	233	91				
R55964	FA0249130	VL11	2018-09-02	428	91				
R52835	FA0018777	VL12	2020-07-07	383	91				
R57434	FA0023323	VL13	2018-04-02	252	91				
R63740	FA0250701	VL14	2020-06-13	357	94				
R37156	FA0022239	VL16	2018-10-15	479	94				
R65120	FA0171595	VL17	2019-07-28	495	94				
R81709	FA0024557	VL20	2018-02-15	108	94				
R73628	FA0251135	VL21	2020-07-22	495	92				
R58921	FA0063932	VL25	2019-06-06	487	92				
R58871	FA0249770	VL26	2018-09-09	277	92				
R81235	FA0241835	VL28	2020-06-05	315	92				
R46485	FA0226239	VL29	2018-11-25	213	92				
R57641	FA0006712	VL30	2019-10-12	438	92				
R87101	FA0249098	VL32	2018-07-03	356	90				
R55445	FA0008331	VL33	2020-11-17	221	90				
R88993	FA0006776	VL36	2020-12-14	433	90				
R77900	FA0044017	VL37	2018-07-12	263	90				
R50606	FA0021718	VL38	2019-07-12	436	90				
R52836	FA0137756	VL40	2019-07-19	343	90				
R16772	FA0243022	VL42	2018-12-13	315	90				
R43625	FA0240546	VL44	2019-03-23	453	90				
R71378	FA0243054	VL46	2018-02-20	249	90				
R28749	FA0015752	VL48	2020-12-28	491	90				
R14203	FA0046012	VL50	2018-04-25	399	90				
R58414	FA0166681	VL51	2020-08-23	225	90				
R13266	FA0027023	VL52	2020-07-05	466	90				
R45467	FA0002927	VL53	2018-05-28	281	90				
R75834	FA0063714	VL54	2018-09-12	242	90				
R14769	FA0238983	VL55	2018-05-14	108	90				
R61651	FA0069298	VL56	2020-12-18	403	96				
R48209	FA0247763	VL57	2019-10-26	426	96				
R68186	FA0072230	VL58	2019-03-23	386	96				
R87015	FA0178919	VL61	2018-04-07	435	96				
R22389	FA0174136	VL62	2020-07-23	342	93				
R40311	FA0052433	VL64	2019-04-12	303	93				
R39661	FA0173625	VL66	2019-04-10	426	93				
R11324	FA0068536	VL67	2019-10-07	387	93				
R85528	FA0255173	VL68	2020-10-19	182	93				
R56240	FA0033331	VL71	2018-09-22	258	93				
R10788	FA0071133	VL74	2019-12-21	436	90				
R38701	FA0020652	VL76	2020-08-10	280	90				
R45456	FA0036489	VL80	2019-10-28	101	90				
R74466	FA0243555	VL81	2019-09-07	439	90				
R27378	FA0248408	VL82	2018-06-10	471	90				
R22019	FA0012627	VL89	2018-08-14	159	90				
R86577	FA0180883	VL90	2019-08-25	497	90				
R41500	FA0172256	VL91	2020-12-13	232	90				
R74622	FA0175004	VL92	2018-03-09	299	90				
R19323	FA0225800	VL95	2019-11-09	437	91				
R52885	FA0028733	VL99	2018-10-19	354	83				
R60116	FA0250583	VL10	2020-04-12	145	91				
R70464	FA0065997	VL11	2018-05-13	257	91				
R65309	FA0051940	VL12	2020-03-04	157	91				
R23628	FA0065486	VL13	2019-05-20	358	91				
R73804	FA0252006	VL14	2020-03-14	117	91				
R41210	FA0255663	VL16	2020-05-03	468	91				
R35756	FA0176891	VL17	2019-12-06	233	91				
R17201	FA0224547	VL20	2020-05-08	173	91				
R12819	FA0067862	VL21	2018-10-08	404	91				
R45894	FA0056787	VL25	2020-04-21	170	91				
R33658	FA0038609	VL26	2018-12-04	307	96				
R78582	FA0178551	VL28	2019-04-15	342	96				
R27206	FA0163755	VL29	2020-04-11	230	96				
R83964	FA0180730	VL30	2019-02-07	329	96				
R31618	FA0167436	VL32	2018-11-24	215	95				
R61442	FA0030460	VL33	2019-10-20	476	95				
R72590	FA0053447	VL36	2020-10-25	406	95				
R62544	FA0030456	VL37	2019-11-15	316	95				
R86160	FA0255883	VL38	2018-10-18	449	93				
R37548	FA0023439	VL40	2019-05-12	109	93				
R50187	FA0243098	VL42	2018-04-27	304	93				
R88002	FA0031348	VL44	2019-12-20	118	93				
R55299	FA0242458	VL46	2020-10-07	128	93				
R28652	FA0032097	VL48	2019-05-20	390	95				
R34595	FA0068264	VL50	2019-09-21	342	95				
R36341	FA0165407	VL51	2020-06-20	488	95				
R51569	FA0243622	VL52	2019-02-21	114	95				
R56322	FA0158000	VL53	2019-04-03	156	92				
R18308	FA0022679	VL54	2020-09-19	451	92				
R20349	FA0178694	VL55	2019-10-16	198	92				
R45300	FA0060760	VL56	2019-10-01	464	92				
R57793	FA0255273	VL57	2019-11-21	370	92				
R72457	FA0072544	VL58	2018-12-26	147	92				
R81154	FA0048844	VL61	2020-04-07	128	92				
R35734	FA0024964	VL62	2019-03-05	328	91				
R25054	FA0242600	VL64	2020-09-28	269	91				
R49400	FA0159025	VL66	2018-02-03	283	91				
R16789	FA0249406	VL67	2019-09-04	498	91				
R49901	FA0065301	VL68	2018-08-08	213	91				
R12525	FA0044294	VL71	2018-09-27	385	97				
R72404	FA0166433	VL74	2019-08-15	380	97				
R60286	FA0011934	VL76	2018-11-14	337	94				
R59487	FA0226488	VL80	2018-12-10	479	94				
R82654	FA0020798	VL81	2019-12-28	357	94				
R84739	FA0241066	VL82	2020-12-10	125	94				
R83978	FA0012487	VL89	2018-12-14	455	94				
R19527	FA0061522	VL90	2020-05-25	314	97				
R69237	FA0225831	VL91	2019-08-23	440	97				
R74058	FA0029808	VL92	2018-07-21	479	97				
R41119	FA0009249	VL95	2019-07-14	192	91				
R32582	FA0139011	VL99	2020-07-19	128	91				
R31875	FA0067548	VL10	2019-08-24	410	91				
R34449	FA0002420	VL11	2019-03-14	212	91				
R33265	FA0223921	VL12	2019-03-27	306	91				
R20135	FA0177430	VL13	2019-10-19	269	91				
R86328	FA0160443	VL14	2020-03-07	451	97				
R38723	FA0065809	VL16	2018-08-10	150	97				
R70167	FA0010939	VL17	2018-10-02	460	97				
R80191	FA0015612	VL20	2018-05-27	193	97				
R62184	FA0016721	VL21	2018-02-22	284	97				
R84975	FA0143606	VL25	2020-10-04	198	90				
R68263	FA0255755	VL26	2018-03-27	454	90				
R63210	FA0249109	VL28	2019-12-14	275	90				
R25400	FA0020160	VL29	2020-08-10	321	90				
R41914	FA0248502	VL30	2019-03-28	500	90				
R24340	FA0071711	VL32	2020-06-20	410	90				
R21475	FA0248875	VL33	2018-02-19	411	90				
R89931	FA0038622	VL36	2018-05-08	495	92				
R61773	FA0059038	VL37	2019-12-09	349	92				
R15216	FA0034113	VL38	2019-06-15	413	92				
R66195	FA0179114	VL40	2020-08-20	154	92				
R81599	FA0046020	VL42	2018-08-21	250	92				
R56215	FA0061540	VL44	2020-09-02	149	92				
R30226	FA0178975	VL46	2018-06-13	186	92				
R88242	FA0035991	VL48	2020-11-16	305	92				
R83578	FA0030893	VL50	2020-07-22	425	91				
R41580	FA0034552	VL51	2019-09-24	438	91				
R69830	FA0045458	VL52	2020-11-09	469	91				
R79282	FA0014279	VL53	2019-08-11	407	91				
R80586	FA0061385	VL54	2019-12-02	380	91				
R83148	FA0069897	VL55	2018-12-08	348	92				
R74370	FA0048226	VL56	2020-02-07	281	92				
R89240	FA0012653	VL57	2018-03-20	167	92				
R23087	FA0063229	VL58	2019-03-26	356	92				
R73995	FA0029960	VL61	2018-05-20	334	92				
R68596	FA0066195	VL62	2019-10-23	236	92				
R67143	FA0160249	VL64	2020-09-27	141	91				
R11783	FA0241094	VL66	2019-10-04	111	91				
R45417	FA0027743	VL67	2018-10-02	201	91				
R67054	FA0203865	VL68	2020-06-23	402	91				
R17880	FA0173670	VL71	2020-06-21	309	91				
R25171	FA0256941	VL74	2018-05-15	296	91				
R48086	FA0043615	VL76	2020-03-21	250	91				
R85529	FA0249144	VL80	2020-07-14	326	85				
R50674	FA0041598	VL81	2019-11-06	324	85				
R27406	FA0051565	VL82	2018-05-09	217	85				
R56356	FA0255643	VL89	2019-02-19	106	85				
R76598	FA0240758	VL90	2020-12-10	411	85				
R31173	FA0163851	VL91	2019-12-23	451	85				
R87188	FA0174225	VL92	2020-06-06	284	85				
R14874	FA0223991	VL95	2020-11-18	382	97				
R27564	FA0239973	VL99	2020-09-14	195	97				
R83610	FA0066640	VL10	2019-02-24	334	97				
R51303	FA0249409	VL11	2020-08-28	416	98				
R45656	FA0019364	VL12	2019-03-22	388	98				
R60882	FA0064766	VL13	2020-05-15	411	94				
R28185	FA0169990	VL14	2018-08-21	144	94				
R81683	FA0170143	VL16	2019-11-02	382	94				
R39174	FA0165696	VL17	2018-09-28	486	94				
R39187	FA0255344	VL20	2019-02-24	307	94				
R65848	FA0167734	VL21	2018-10-26	242	99				
R26549	FA0138196	VL25	2019-11-18	113	93				
R33178	FA0017243	VL26	2018-03-27	345	93				
R57924	FA0049115	VL28	2019-03-27	491	93				
R29402	FA0171989	VL29	2020-08-06	306	93				
R42313	FA0045706	VL30	2020-03-07	406	93				
R41297	FA0172331	VL32	2019-11-03	417	93				
R42346	FA0036027	VL33	2019-07-09	340	95				
R19291	FA0065810	VL36	2020-07-19	105	95				
R24356	FA0049427	VL37	2019-12-13	354	95				
R88097	FA0025787	VL38	2018-08-10	310	95				
R70644	FA0249460	VL40	2019-03-04	491	95				
R53419	FA0058890	VL42	2019-09-27	420	90				
R45755	FA0021474	VL44	2019-04-01	164	90				
R56276	FA0014692	VL46	2018-03-18	369	90				
R19118	FA0249302	VL48	2020-07-28	219	90				
R37056	FA0000968	VL50	2020-04-13	396	90				
R62332	FA0068253	VL51	2018-11-23	359	90				
R62833	FA0250802	VL52	2020-04-20	330	90				
R38917	FA0143814	VL53	2020-09-13	424	90				
R47350	FA0003793	VL54	2020-03-04	489	90				
R41190	FA0012083	VL55	2020-08-17	318	90				
R59851	FA0061594	VL56	2020-08-16	128	90				
R67897	FA0177679	VL57	2020-08-17	392	90				
R23959	FA0203195	VL58	2018-11-09	379	96				
R39395	FA0024830	VL61	2019-09-09	137	96				
R81074	FA0241338	VL62	2020-06-18	125	96				
R49238	FA0251197	VL64	2019-06-26	409	92				
R21749	FA0014900	VL66	2018-10-16	483	92				
R45024	FA0167286	VL67	2019-03-22	199	92				
R24695	FA0251647	VL68	2019-06-18	203	92				
R22150	FA0010466	VL71	2019-06-22	251	92				
R48784	FA0051650	VL74	2020-05-28	211	92				
R48402	FA0041428	VL76	2020-07-15	401	92				
R54921	FA0046531	VL80	2018-04-03	170	94				
R53994	FA0178906	VL81	2020-03-15	249	94				
R62588	FA0033267	VL82	2020-03-07	467	94				
R49763	FA0167464	VL89	2020-03-17	143	94				
R39471	FA0159511	VL90	2020-07-26	329	94				
R47477	FA0032729	VL91	2019-02-08	292	95				
R63737	FA0222831	VL92	2018-03-28	328	95				
R65510	FA0058800	VL95	2020-11-24	351	95				
R40281	FA0022381	VL99	2020-10-16	178	95				
R50636	FA0051899	VL10	2019-09-21	149	95				
R31508	FA0021925	VL11	2018-02-11	128	92				
R25187	FA0051898	VL12	2019-06-26	342	92				
R86726	FA0029389	VL13	2020-11-21	105	92				
R35278	FA0007143	VL14	2019-03-13	381	92				
R61447	FA0027196	VL16	2019-09-01	235	92				
R28484	FA0020125	VL17	2019-08-04	104	92				
R68872	FA0051780	VL20	2019-12-14	184	94				
R51270	FA0055631	VL21	2019-06-23	344	94				
R69120	FA0026960	VL25	2019-12-09	416	94				
R72212	FA0158891	VL26	2020-06-11	147	94				
R66328	FA0037104	VL28	2020-02-18	103	94				
R60276	FA0142032	VL29	2020-06-11	136	97				
R53694	FA0241386	VL30	2018-10-22	400	97				
R62044	FA0043705	VL32	2019-09-17	409	97				
R25505	FA0052252	VL33	2018-06-07	446	97				
R60921	FA0055049	VL36	2018-06-16	159	97				
R50853	FA0056806	VL37	2019-04-10	360	82				
R54709	FA0172295	VL38	2018-07-12	157	82				
R56826	FA0025387	VL40	2019-10-09	104	82				
R48731	FA0019433	VL42	2019-06-08	267	82				
R28960	FA0251981	VL44	2019-06-13	319	82				
R51963	FA0069951	VL46	2020-08-11	330	82				
R39355	FA0057698	VL48	2020-03-19	293	82				
R61661	FA0038008	VL50	2020-06-26	401	82				
R84596	FA0060791	VL51	2019-10-25	248	82				
R66155	FA0034263	VL52	2020-05-07	129	82				
R42717	FA0024370	VL53	2020-02-23	285	82				
R68912	FA0244487	VL54	2020-11-16	153	82				
R57536	FA0252763	VL55	2018-03-16	482	82				
R78181	FA0035038	VL56	2018-02-15	262	96				
R58573	FA0050491	VL57	2020-09-06	118	96				
R21504	FA0071217	VL58	2019-08-06	165	96				
R37550	FA0071239	VL61	2018-10-06	497	96				
R36331	FA0042875	VL62	2019-08-08	408	92				
R17923	FA0244481	VL64	2019-09-28	296	92				
R83965	FA0032816	VL66	2020-12-20	430	92				
R87577	FA0175508	VL67	2018-05-16	349	92				
R25892	FA0159768	VL68	2020-02-09	337	92				
R44765	FA0036314	VL71	2018-11-19	325	90				
R20005	FA0138671	VL74	2018-10-11	266	90				
R63628	FA0044790	VL76	2019-07-17	268	90				
R11657	FA0071148	VL80	2020-11-24	281	90				
R36390	FA0003256	VL81	2020-05-05	438	90				
R85003	FA0043892	VL82	2020-11-04	270	90				
R62278	FA0221759	VL89	2019-04-04	351	90				
R19185	FA0019587	VL90	2020-09-13	264	90				
R22789	FA0037460	VL91	2019-10-12	249	87				
R47787	FA0202547	VL92	2019-09-25	359	87				
R74575	FA0248261	VL95	2019-02-07	219	87				
R18198	FA0136983	VL99	2020-02-09	120	87				
R62587	FA0158885	VL10	2019-08-08	493	87				
R71358	FA0018923	VL11	2020-07-21	318	87				
R65434	FA0072132	VL12	2019-05-15	176	87				
R54679	FA0014761	VL13	2020-03-07	474	87				
R70699	FA0058805	VL14	2018-02-13	244	87				
R43245	FA0249686	VL16	2018-06-18	158	87				
R55414	FA0063134	VL17	2018-03-05	202	93				
R14834	FA0255751	VL20	2018-05-09	317	93				
R16338	FA0241716	VL21	2020-10-17	233	93				
R32232	FA0070518	VL25	2020-03-05	415	93				
R54830	FA0138463	VL26	2020-07-13	302	93				
R22114	FA0242772	VL28	2018-08-01	120	93				
R61658	FA0159972	VL29	2020-12-14	316	95				
R62925	FA0165998	VL30	2019-11-12	287	95				
