FacilityID,FacilityName,FacilityCity,FacilityAddress,OwnerID
FA0156825,SHIBUMI,LOS ANGELES,12511 VENICE BLVD,OW0023503
FA0049049,HONG KONG BOWL,LOS ANGELES,8480 BEVERLY BLVD,OW0029592
FA0256455,URTH CAFFE,LOS ANGELES,3118 S SEPULVEDA BLVD,OW0238069
FA0008782,GREENHOUSE JUICE BAR,LOS ANGELES,2321 E 1ST ST,OW0239021
FA0043092,ALANA'S COFFEE ROASTING,LOS ANGELES,1305 N VERMONT BLVD,OW0237895
FA0059640,TARGET #2775,LOS ANGELES,1901 E NADEAU ST,OW0128572
FA0249712,VONS MARKET #2077,LOS ANGELES,703 S VERMONT AVE,OW0237983
FA0250472,PIZZA BEER AND WINGS,LOS ANGELES,6338 HOLLYWOOD BLVD,OW0249970
FA0256998,WENDY'S #34860,LOS ANGELES,1510 S SANTA FE AVE,OW0017711
FA0167182,PLAYA AZUL TORTILLERIA MARKE,LOS ANGELES,12525 VENICE BLVD,OW0024515
FA0173701,STONE GRILL KOREAN BBQ,LOS ANGELES,200 S GRAND AVE,OW0005987
FA0245815,BIG BEAR MINI MARKET,LOS ANGELES,2975 WILSHIRE BLVD # 105,OW0128872
FA0035922,VENICE LIQUOR,LOS ANGELES,2630 HYPERION AVE 101,OW0009263
FA0256505,COLBURN CAFE BON APPETIT,LOS ANGELES,379 N WESTERN AVE,OW0129633
FA0223936,TIME OUT,LOS ANGELES,350 N LA CIENEGA BLVD,OW0240676
FA0003369,SQUARE ONE SILVERLAKE,LOS ANGELES,6726 W SUNSET BLVD,OW0246452
FA0179269,WASSADA POCHA,LOS ANGELES,201 N LOS ANGELES ST #104,OW0183515
FA0066853,ABSOLUTELY PHOBULOUS,LOS ANGELES,5931 FRANKLIN AVE,OW0245983
FA0051236,RITE AID #6491,LOS ANGELES,619 S ATLANTIC BLVD,OW0124459
FA0041018,CALIFORNIA SALSA,LOS ANGELES,801 N FAIRFAX AVE STE #101,OW0249222
FA0011217,BOURGEOISE PIG CAFE,LOS ANGELES,2827 S FIGUEROA ST,OW0024399
FA0251567,LITTLE FARMERS MARKET,LOS ANGELES,661 N BROADWAY # F,OW0183567
FA0051337,GESSO FAIRFAX,LOS ANGELES,2804 HYPERION AVE,OW0123515
FA0251892,PASTA ROMA,LOS ANGELES,4714 S MAIN ST,OW0238450
FA0240706,KBC BAKERY & DELI,LOS ANGELES,2904 S FIGUEROA ST,OW0244710
FA0256291,WHAT THE FISH SUSHI RESTAURANT,LOS ANGELES,5640 W ADAMS BLVD,OW0007058
FA0248493,CHICHARROLAND,LOS ANGELES,8495 W 3RD ST STE D101,OW0022948
FA0063641,MARISCOS MARIA,LOS ANGELES,3900 E OLYMPIC BLVD,OW0004379
FA0143176,JAMBA JUICE #38,LOS ANGELES,630 W 6TH ST STE 110D,OW0180503
FA0241292,MITAKI JAPANSE RESTAURANT 2,LOS ANGELES,2712 WHITTIER BLVD,OW0032262
FA0245206,JOHNNY'S SHRIMP BOAT,LOS ANGELES,523 W 6TH ST,OW0026331
FA0136684,TENDER GREENS,LOS ANGELES,4010 W 3RD ST,OW0035990
FA0053913,CALIFORNIA RAMEN FACTORY,LOS ANGELES,6333 W 3RD ST # 416,OW0227438
FA0245021,LOCAL ICE,LOS ANGELES,928 S WESTERN AVE STE #100,OW0027033
FA0256131,THE PLAZA MARKET DELI,LOS ANGELES,8369 BEVERLY BLV,OW0023951
FA0044284,UNCLE PAULIE'S DELI,LOS ANGELES,5546 YORK BLVD,OW0245790
FA0256528,CHRISTY'S DONUT,LOS ANGELES,5526 E YORK BLVD,OW0002412
FA0174995,SUBWAY #47000,LOS ANGELES,724 N BROADWAY,OW0012181
FA0058350,TEN XIN INC,LOS ANGELES,5213 YORK BLVD,OW0030715
FA0073346,JUGOS AZTECA,LOS ANGELES,600 ALVARADO ST,OW0236664
FA0180022,BBQ EXPRESS,LOS ANGELES,525 N FAIRFAX AVE,OW0121371
FA0159180,THREE AMIGOS,LOS ANGELES,3578 E 1ST ST,OW0243268
FA0160505,CHALIA'S EXPRESS NUTRITIONAL,LOS ANGELES,3822 E OLYMPIC BLVD,OW0038972
FA0040367,SUPER GALLITO,LOS ANGELES,1544 N CAHUENGA BLVD,OW0024041
FA0244692,STOUT,LOS ANGELES,700 N VINE ST,OW0182825
FA0069572,YUM YUM DONUTS #9235 STORAGE,LOS ANGELES,9130 BELLANCA AVE,OW0031887
FA0138549,MERLE NORMAN COSMETICS INC.,LOS ANGELES,2526 S FIGUEROA ST,OW0009417
FA0010691,THE FLAME BROILER,LOS ANGELES,1601 E IMPERIAL HWY STE 101,OW0249104
FA0175565,CHINA BOWL AND LOUISIANA FRIED CHICKEN,LOS ANGELES,4119 S CENTINELA AVE,OW0014725
FA0044666,HOTCAKES BAKES,LOS ANGELES,928 S WESTERN AVE # 139,OW0036841
FA0068421,BAB HANKKI ONE BITE,LOS ANGELES,1734 W ADAMS BLVD,OW0040037
FA0174487,LOUISIANA FRIED CHICKEN & CHINESE FOOD,LOS ANGELES,7219 S ALAMEDA ST,OW0024005
FA0164958,TAM'S #15,LOS ANGELES,2704 E WHITTIER BLVD,OW0250222
FA0008556,FOSTER FREEZE,LOS ANGELES,928 S WESTERN AVE # 137,OW0013100
FA0249195,PAO JAO,LOS ANGELES,6333 W 3RD ST STE #222,OW0015634
FA0038815,TBILISI & YEREVAN BAKERY,LOS ANGELES,465 LA CIENEGA BLVD,OW0242267
FA0174771,SLS HOTEL AT BEVERLY HILLS,LOS ANGELES,6363 YUCCA ST,OW0208441
FA0031768,GOOD GREEK GRILL,LOS ANGELES,1601 E IMPERIAL HWY STE 103-A,OW0026369
FA0025248,GOLDEN SEAFOOD EXPRESS,LOS ANGELES,6333 W 3RD ST STE# 175-E,OW0128917
FA0030755,PHILS DELI & GRILL,LOS ANGELES,2901 LOS FELIZ BLVD,OW0184630
FA0164939,COSTCO WHOLESALE #130,LOS ANGELES,2528 S FIGUEROA ST,OW0249978
FA0251774,DIRT DOG,LOS ANGELES,311 W 6TH ST,OW0030554
FA0251706,SULTAN RESTAURANT,LOS ANGELES,3914 W 3RD ST,OW0249977
FA0072438,OCHA CLASSIC RESTAURANT #3,LOS ANGELES,3732 W 3RD ST,OW0185506
FA0248961,ASIAN MART,LOS ANGELES,457 N FAIRFAX AVE,OW0024587
FA0059789,OPEN SPACE CAFE AND THEATER,LOS ANGELES,10401 SANTA MONICA BLVD,OW0236248
FA0034890,FAMOUS EDS LIQUOR & JR MKT,LOS ANGELES,2720 E WHITTIER BLVD,OW0019983
FA0222918,ANTOJITOS Y GARNACHERIA DONA ROSITA,LOS ANGELES,6210 S VERMONT AVE,OW0001657
FA0019347,SUSHI TIME,LOS ANGELES,8103 1/2 BEVERLY BLVD,OW0032266
FA0164893,AYUTLA LIQUOR,LOS ANGELES,3548 E 1ST ST,OW0101258
FA0170000,WALGREENS #06931,LOS ANGELES,10407 SANTA MONICA BLVD,OW0001727
FA0059466,HAN SHIK,LOS ANGELES,928 S WESTERN AVE # 135,OW0026181
FA0203817,ASTRO DOUGHNUTS & FRIED CHICKEN,LOS ANGELES,516 W 6TH ST,OW0184566
FA0049673,BETO'S MARKET,LOS ANGELES,2252 W VENICE BLVD,OW0101236
FA0041814,HAE HA HENG THAI BISTRO,LOS ANGELES,301 S WESTERN AVE 209,OW0008037
FA0040238,DOMINO'S PIZZA # 8173,LOS ANGELES,626 1/2 E EL SEGUNDO BLVD,OW0017971
FA0072263,THE PLAZA MARKET,LOS ANGELES,5524 YORK BLVD,OW0028251
FA0163342,LOTERIA GRILL HOLLYWOOD,LOS ANGELES,928 S WESTERN AVE #100,OW0010681
FA0017543,PROVIDENCE,LOS ANGELES,6627 HOLLYWOOD BLVD,OW0237896
FA0249103,LUCKY FOREVER LOTTO MARKET,LOS ANGELES,5955 MELROSE AVE,OW0129666
FA0151591,JAMESON'S IRISH PUB,LOS ANGELES,705 N SPRING ST,OW0228624
FA0051123,MEL'S FISH EXPRESS,LOS ANGELES,6683 HOLLYWOOD BLVD,OW0240361
FA0013985,DIAMOND DONUTS AND CHINESE DELI,LOS ANGELES,4524 W JEFFERSON BLVD,OW0005520
FA0171547,STARBUCKS COFFEE #9328,LOS ANGELES,639 E EL SEGUNDO BLVD,OW0001658
FA0051322,TAN DE CHINESE HERBS,LOS ANGELES,3853 E 3RD ST,OW0032279
FA0222515,CHICKEN DAY,LOS ANGELES,1118 E SLAUSON AVE,OW0017025
FA0241512,BORU'S MARKET,LOS ANGELES,750 N HILL ST N,OW0229758
FA0026060,USC TOWN & GOWN,LOS ANGELES,301 S WESTERN AVE # 107,OW0002801
FA0044468,CHINA CHEF'S EXPRESS,LOS ANGELES,5957 S SAN PEDRO ST,OW0013129
FA0060314,PARK SIDE INT'L COLLEGE,LOS ANGELES,665 W EXPOSITION BLVD,OW0245785
FA0164393,FERTITTA CAFE,LOS ANGELES,2040 S CENTRAL AVE,OW0238430
FA0049449,MICHELINA,LOS ANGELES,3771 MCCLINTOCK AVE,OW0179404
FA0026864,TIPSY TAILS,LOS ANGELES,610 CHILD'S WAY,OW0124095
FA0057769,RAO'S HOLLYWOOD,LOS ANGELES,6333 W 3RD ST # 316,OW0001547
FA0166657,HOUSE OF PIES,LOS ANGELES,6325 HOLLYWOOD BLVD,OW0125279
FA0051754,WABASH RANCH MARKET,LOS ANGELES,1006 SEWARD ST,OW0030737
FA0022577,MANUEL'S BURGERS,LOS ANGELES,1869 N VERMONT AVE,OW0032806
FA0179198,EL RINCONCITO DEL MAR,LOS ANGELES,2844 WABASH AVE,OW0001037
FA0035656,NEW YORK PIZZA & BARBARI,LOS ANGELES,254 E MANCHESTER AVE,OW0228243
FA0007814,LOUISIANA FRIED CHICKEN & CHINA BOWL,LOS ANGELES,2908 E 1ST ST,OW0240321
FA0054101,LA CHISPA DE ORO,LOS ANGELES,1239 S LOS ANGELES ST,OW0238726
FA0178365,YOUNGS MEAT MKT/DELI,LOS ANGELES,10306 WILMINGTON AVE STE A,OW0001086
FA0245213,LAS PALOMAS RESTAURANT,LOS ANGELES,2217 E CESAR E CHAVEZ AVE,OW0005982
FA0009218,PIZZA X-PRESS,LOS ANGELES,5421 S HOOVER ST,OW0182138
FA0250286,JO'S LIQUOR,LOS ANGELES,1837 E 1ST ST,OW0106717
FA0029158,EL 7 MARES PESCADERIA,LOS ANGELES,303 E 7TH ST,OW0012751
FA0019497,FIGARO BISTROT,LOS ANGELES,333 W PICO BLVD,OW0001761
FA0055249,KOMODO,LOS ANGELES,6321 E WHITTIER BLVD,OW0024040
FA0022888,THE OAKS GOURMET,LOS ANGELES,1802 N VERMONT AVE,OW0243832
FA0044717,EL 7 MARES/PESCADERIA,LOS ANGELES,8809 W PICO BLVD,OW0007944
FA0245998,PIZZA CREK,LOS ANGELES,1915 N BRONSON AVE,OW0014216
FA0018587,BUSH ROBERT,LOS ANGELES,187 W MANCHESTER AVE,OW0015286
FA0038964,WABA GRILL,LOS ANGELES,8823 W PICO BLVD,OW0102189
FA0248388,SIMON FOOD,LOS ANGELES,811 W OLYMPIC BLVD,OW0123244
FA0048811,GERALDS MEAT MARKET,LOS ANGELES,5539 W MANCHESTER AVE,OW0008448
FA0066716,HEARTY NUTRITION,LOS ANGELES,11666 NATIONAL BLVD,OW0012099
FA0036325,MEL'S DRIVE-IN,LOS ANGELES,923 FOREST AVE,OW0229676
FA0230668,LOS PINOS MARKET,LOS ANGELES,11201 S WILMINGTON AVE,OW0229770
FA0225195,CHICKEN N ROLL,LOS ANGELES,6526 CRENSHAW BLVD,OW0022500
FA0053576,RABBI'S DAUGHTER BUTCHER SHOP,LOS ANGELES,1650 N HIGHLAND AVE,OW0238095
FA0256507,ROYALTY MARKET,LOS ANGELES,4822 HUNTINGTON DR S,OW0009215
FA0043916,ELIAS KOSHER REST,LOS ANGELES,11111 WILMINGTON AVE,OW0239835
FA0240113,T AND D LIQUOR,LOS ANGELES,2322 WESTWOOD BLVD,OW0099810
FA0249767,EAST WEST FISH MARKFET,LOS ANGELES,6200 S SAN PEDRO ST,OW0230161
FA0256374,IL CAPRICCIO ON VERMONT,LOS ANGELES,8829 W PICO BLVD,OW0238037
FA0160384,SUBWAY #1949,LOS ANGELES,3860 W SLAUSON AVE,OW0245655
FA0028725,KABAB HOUSE,LOS ANGELES,5950 NORMANDIE AVE,OW0127886
FA0244716,FRESH BROTHERS,LOS ANGELES,1757 N VERMONT AVE,OW0238076
FA0159498,CRENSHAW MINI MARKET,LOS ANGELES,5545 W MANCHESTER AVE,OW0009301
FA0061592,LA TAPATIA MEAT MARKET,LOS ANGELES,5575 W MANCHESTER AVE,OW0011437
FA0158538,BURGER PALACE,LOS ANGELES,1923 N BRONSON AVE,OW0021208
FA0240670,LOS PATITOS,LOS ANGELES,198 S VERMONT AVE,OW0242545
FA0033022,EL PAISSA MEXICAN GRILL,LOS ANGELES,6431 S CRENSHAW BLVD,OW0125282
FA0239995,DULCIS BAKERY HOUSE,LOS ANGELES,3319 N EASTERN AVE,OW0005610
FA0035435,PARIS BAGUETTE,LOS ANGELES,7126 S WESTERN AVE,OW0018416
FA0028690,CRAFT COFFEE AND GOOD FOOD CAFE,LOS ANGELES,2010 W PICO BLVD # 1,OW0002724
FA0031024,DONUT KING,LOS ANGELES,4088 S BROADWAY,OW0016229
FA0012042,BIONICOS DAISY'S,LOS ANGELES,3450 W 6TH ST # 108,OW0016382
FA0013645,23RD ST CAFE,LOS ANGELES,3470 W 6TH ST # 4,OW0018608
FA0032559,PRIMO BURGERS,LOS ANGELES,5636 HOLLYWOOD BLVD,OW0028997
FA0037521,CAFE ANGELINO,LOS ANGELES,3613 W 6TH ST # #A,OW0033629
FA0020421,KONG GOOK MAEUL,LOS ANGELES,2010 W PICO BLVD UNIT 5,OW0019524
FA0029161,BRISTOL FARMS #2304DELL-CAFE,LOS ANGELES,936 W 23RD ST,OW0005591
FA0245889,CHURROS CALIENTES,LOS ANGELES,6325 S WESTERN AVE,OW0020391
FA0011596,EL CHALATECO,LOS ANGELES,8735 W 3RD ST,OW0034645
FA0176644,DADDY'S DONUTS,LOS ANGELES,808 S WESTERN AVE # 210,OW0245319
FA0025809,BLACK SWAN CAFE,LOS ANGELES,8448 LINCOLN BLVD,OW0235493
FA0171324,C W & CHRIS FISH & SHRIMP,LOS ANGELES,11521 SANTA MONICA BLVD,OW0033452
FA0025397,NICK'S SUNDRY SHOP,LOS ANGELES,3333 N EASTERN AVE,OW0183182
FA0245589,AVALON,LOS ANGELES,500 S ATLANTIC BLVD,OW0185311
FA0039971,UMAMI BURGER,LOS ANGELES,440 N LA CIENEGA BLVD,OW0244122
FA0035882,GENESIS LOUNGE AND KITCHEN,LOS ANGELES,6512 S WESTERN AVE,OW0128097
FA0249191,NAMSAN,LOS ANGELES,11377 W OLYMPIC BLVD # 130,OW0245619
FA0164388,ROXBURY HOLLYWOOD,LOS ANGELES,1735 VINE ST,OW0125804
FA0031280,OUTPOST RESTAURANT,LOS ANGELES,380 WORLD WAY T30,OW0010386
FA0012900,CHARLIE'S TAMALES,LOS ANGELES,6356 HOLLYWOOD BLVD FLR 2,OW0242498
FA0242023,OH FRUIT MARKET,LOS ANGELES,3613 W 6TH ST # B,OW0180397
FA0170078,ARGENTINIAN EMPANADAS,LOS ANGELES,6356 HOLLYWOOD BLVD FL 1ST F,OW0013263
FA0063840,GUADALAJARA MEAT MARKET,LOS ANGELES,1624 N CAHUENGA BLVD,OW0244993
FA0049937,EMIRATES LOUNGE,LOS ANGELES,650 S WESTERN AVE,OW0032764
FA0032495,CHUAN CHIM,LOS ANGELES,3320 N EASTERN AVE,OW0226883
FA0137376,AMERICAN RANCH & SEAFOOD MKT OF LA,LOS ANGELES,808 S WESTERN AVE #105,OW0005067
FA0071150,BANGKOK STREET FOOD,LOS ANGELES,2513 S ROBERTSON BLVD,OW0226547
FA0060390,YOGURTLAND SUNSET,LOS ANGELES,1985 E FIRESTONE BLVD,OW0009769
FA0178688,DRINK LA,LOS ANGELES,380 WORLD WAY BOX S-7,OW0017964
FA0011459,J AND F LIQUOR,LOS ANGELES,5644 HOLLYWOOD BLVD,OW0128395
FA0165895,CAFE MERMAID,LOS ANGELES,1001 N VERMONT AVE,OW0243312
FA0012438,KING TACO #102,LOS ANGELES,5269 HOLLYWOOD BLVD,OW0004816
FA0178696,THE STANDARD DOWNTOWN,LOS ANGELES,5541 W SUNSET BLVD # #107,OW0019523
FA0239881,NY CRUST,LOS ANGELES,380 WORLD WAY T72,OW0023736
FA0042213,SONNY'S HIDEAWAY,LOS ANGELES,1512 W PICO BLVD,OW0246207
FA0011545,PUPUSERIA JUTIAPA,LOS ANGELES,3353 WILSHIRE BLVD,OW0238265
FA0249043,CAFFE BENE,LOS ANGELES,4504 E 3RD ST,OW0003907
FA0256213,BABA GHANOOJ,LOS ANGELES,550 S FLOWER ST,OW0005690
FA0045133,SOUPLANTATION #135,LOS ANGELES,5421 SANTA MONICA BLVD STE C,OW0178765
FA0006908,MONSTER BURGER,LOS ANGELES,5137 YORK BLVD,OW0242903
FA0158849,MAMA'S CHICKEN,LOS ANGELES,5701 S VERMONT AVE,OW0100432
FA0006372,EL SAZON OAXAQUENO,LOS ANGELES,3287 WILSHIRE BLVD STE B,OW0009104
FA0009134,FRESH & EASY CATERING MARKET,LOS ANGELES,7169 BEVERLY BLVD,OW0007567
FA0020572,EL PAJONAL RESTAURANT,LOS ANGELES,2921 LOS FELIZ BLVD 3,OW0012864
FA0017782,BLUE HOLE CARIBBEAN CUISINE,LOS ANGELES,10901 S MAIN ST,OW0024200
FA0239316,FOOD FAIR BY DIEGO,LOS ANGELES,2510 W SLAUSON AVE,OW0002565
FA0006786,PANADERA CUSCATLECA,LOS ANGELES,12131 WASHINGTON PL # A,OW0025119
FA0041710,RESTAURANTE Y PUPUSERIA LA ANTORCHA,LOS ANGELES,11715 WASHINGTON PL,OW0022891
FA0007533,MASTER BURGER,LOS ANGELES,1133 N VERMONT AVE,OW0007295
FA0138169,J - N - J  BURGER SHACK,LOS ANGELES,2166 W SLAUSON AVE,OW0035897
FA0224641,SUBWAY #25388,LOS ANGELES,7825 BEVERLY BLVD,OW0236282
FA0244461,COLE'S,LOS ANGELES,1566 W PICO BLVD,OW0245690
FA0031227,THE FACE SHOP,LOS ANGELES,8502 W 3RD ST,OW0184221
FA0027302,WKNDR,LOS ANGELES,5303 S MAIN ST,OW0238531
FA0222760,NIKO NIKO SUSHI,LOS ANGELES,3420 W SLAUSON AVE STE A,OW0101341
FA0014165,NABI,LOS ANGELES,5754 W ADAMS BLVD,OW0005106
FA0164671,UCBTLA CAFE,LOS ANGELES,5805 N FIGUEROA ST,OW0020939
FA0007004,EL PARIAN,LOS ANGELES,118 E 6TH ST,OW0127715
FA0026179,HAWAIIAN BBQ HOUSE,LOS ANGELES,621 S WESTERN AVE G01,OW0030105
FA0166843,LA MORENITA OAXAQUENA,LOS ANGELES,1820 N VERMONT AVE,OW0235212
FA0059549,LOS FELIZ LIQUOR,LOS ANGELES,10839 NATIONAL BLVD,OW0037974
FA0240482,NEAT,LOS ANGELES,800 N ALAMEDA ST,OW0020461
FA0256506,MARISCOS EL PARIENTGE INC,LOS ANGELES,4632 SANTA MONICA BLVD # 16-17,OW0029500
FA0055708,SUBWAY #61759,LOS ANGELES,189 THE GROVE DR BLDG #100,OW0122070
FA0138152,MEXICAN VILLAGE RESTAURANT,LOS ANGELES,5419 W SUNSET BLVD,OW0002051
FA0029707,NICE COFFEE,LOS ANGELES,1528 W PICO BLVD,OW0022783
FA0006940,DRESDEN ROOM,LOS ANGELES,3552 W 3RD ST,OW0129385
FA0064852,EAGLE LA,LOS ANGELES,3550 W 3RD ST,OW0007054
FA0140807,MELODY,LOS ANGELES,3006 LOS FELIZ BLVD,OW0004239
FA0251606,FRY'S HOLLYWOOD SHELL,LOS ANGELES,11780 PICO BLVD,OW0019629
FA0033764,EL JACALITO,LOS ANGELES,11125 S MAIN ST,OW0021681
FA0239054,L.A. DISCOUNT,LOS ANGELES,3323 W PICO BLVD,OW0010062
FA0165171,B AND B MARKET,LOS ANGELES,3668 W BEVERLY BLVD,OW0035605
FA0013878,FATBURGER,LOS ANGELES,525 S FLOWER ST,OW0022176
FA0245110,CAFE 100,LOS ANGELES,1760 N VERMONT AVE,OW0024152
FA0067132,LUPE'S TACO STAND,LOS ANGELES,1001 S VERMONT AVE STE #111,OW0002708
FA0066295,VILLA SOMBRERO RESTAURANT IN,LOS ANGELES,4219 SANTA MONICA BLVD,OW0128295
FA0021410,CARNICERIA LA OAXAQUENA I,LOS ANGELES,751 N VIRGIL AVE,OW0005814
FA0024027,HYPERION PUBLIC,LOS ANGELES,1630 N VERMONT AVE,OW0016285
FA0225083,VEER LIQUOR,LOS ANGELES,1109 1/2 N WESTERN AVE,OW0007331
FA0224121,VIET,LOS ANGELES,1140 N VERMONT AVE,OW0024123
FA0023457,TACO FIESTA,LOS ANGELES,10420 S MAIN ST,OW0125371
FA0068213,KOKIO RESTAURANT,LOS ANGELES,8500 W 3RD ST,OW0127767
FA0034931,THE HERMOSILLO,LOS ANGELES,10100 STA MON BLVD STE A105,OW0249712
FA0179210,THE PARK,LOS ANGELES,4642 E 3RD ST,OW0240196
FA0024024,WETZEL'S PRETZELS,LOS ANGELES,6101 YORK BLVD,OW0239472
FA0064021,MAXIM RESTAURANT & BANQUET HALL,LOS ANGELES,5505 SANTA MONICA BLVD,OW0010809
FA0071238,POPEYES CHICKEN,LOS ANGELES,2538 HYPERION AVE,OW0022337
FA0016165,TAM'S JR BURGER,LOS ANGELES,3271 W PICO BLVD,OW0124599
FA0137375,BAJA FRESH,LOS ANGELES,3133 GLENDALE BLVD,OW0125636
FA0256590,LITTLE CEASAR #5926,LOS ANGELES,4501 N FIGUEROA ST,OW0100572
FA0067601,BON VIVANT MARKET & CAFE,LOS ANGELES,3977 W 6TH ST,OW0014810
FA0071143,LI ORIENT,LOS ANGELES,5125 YORK BLVD,OW0244190
FA0243039,CARL'S JR,LOS ANGELES,1400 W SUNSET BLVD,OW0022850
FA0042563,EL COMPADRE,LOS ANGELES,101 THE GROVE DR,OW0020301
FA0164541,SUL & BEANS,LOS ANGELES,531 N FAIRFAX AVE,OW0023734
FA0021067,COSINA DONA CHONA,LOS ANGELES,3268 W SLAUSON AVE,OW0015644
FA0177790,99 CENTS ONLY STORE #013,LOS ANGELES,2921 LOS FELIZ BLVD STE 1,OW0006567
FA0163576,FUENTE RESTAURANT,LOS ANGELES,3155 GLENDALE BLVD,OW0032333
FA0022774,BARBARELLA BAR,LOS ANGELES,633 W 5TH ST # 400,OW0179302
FA0243042,TIP'S HOUSE,LOS ANGELES,254 S BROADWAY,OW0027184
FA0038824,DUNE LOS ANGELES,LOS ANGELES,1449 W SUNSET BLVD,OW0001154
FA0159238,SUBWAY SANDWICHES #28617,LOS ANGELES,621 S WESTERN AVE #208A,OW0033922
FA0040271,PANDA KING,LOS ANGELES,1938 E FLORENCE AVE,OW0038181
FA0245593,ALASKA SEAFOOD RESTAURANT,LOS ANGELES,1516 W PICO BLVD,OW0028773
FA0011702,LA NUEVA FLOR BLANCO SALVADORENA GRILL Y MARISCOS,LOS ANGELES,5916 S VERMONT ST,OW0099393
FA0063796,71 ABOVE,LOS ANGELES,2601 N HYPERION AVE,OW0003091
FA0020078,BEST BURGER,LOS ANGELES,3970 W 6TH ST,OW0036160
FA0252514,CIELITO LINDO,LOS ANGELES,3143 GLENDALE BLVD,OW0032190
FA0024203,A AND T BURGERS,LOS ANGELES,3323 WILSHIRE BLVD,OW0029149
FA0243102,GOLDSTAR BAKERY,LOS ANGELES,1027 W MLK BLVD,OW0025210
FA0020466,THE CASK LA,LOS ANGELES,4251 BEVERLY BLVD,OW0249853
FA0004583,HOLLYWOOD PIZZA CAFE,LOS ANGELES,4271 BEVERLY BLVD,OW0019129
FA0022818,THE ROCK WATER STORE,LOS ANGELES,633 W 5TH ST # 7100,OW0227584
FA0011899,EL RANCHO MICHOACANO,LOS ANGELES,4531 W WASHINGTON BLVD,OW0031529
FA0037638,FOOD 4 LESS #777,LOS ANGELES,OLVERA ST 23,OW0025211
FA0039772,LA NEIGE BAKING ROOM CO,LOS ANGELES,11318 S AVALON BLVD,OW0030253
FA0013284,BUU DIEN FRENCH SANDWICHES,LOS ANGELES,5216 W SUNSET BLVD,OW0039888
FA0063789,DELPHINE,LOS ANGELES,8616 W PICO BLVD,OW0242474
FA0165681,MARISCOS LINDA,LOS ANGELES,6541 HOLLYWOOD BLVD STE 101,OW0248663
FA0039719,MICELIS PIZZERIA,LOS ANGELES,2777 S WESTERN AVE,OW0249161
FA0050830,RALPHS MARKET #759,LOS ANGELES,2930 BEVERLY BLVD,OW0032100
FA0224583,FRED'S BURGERS,LOS ANGELES,1820 W SLAUSON AVE,OW0106433
FA0037357,GRINDER,LOS ANGELES,843 N BROADWAY,OW0036554
FA0037539,TACOS VILLA CORONA,LOS ANGELES,10948 W PICO BLVD,OW0181642
FA0224536,NEW DISCOUNT STORE,LOS ANGELES,642 N BROADWAY STE #5,OW0182880
FA0043578,EL TACO RAPIDO,LOS ANGELES,6250 HOLLYWOOD BLVD,OW0237543
FA0028935,LEE'S LIQUOR,LOS ANGELES,6426 WHITTIER BLVD,OW0178480
FA0051130,HONG KONG ESPRESS,LOS ANGELES,1646 N LAS PALMAS AVE,OW0126934
FA0180818,OBICA,LOS ANGELES,10861 WEYBURN AVE,OW0028049
FA0065812,JO-ANN FABRIC AND CRAFT STORE,LOS ANGELES,5950 S VERMONT AVE,OW0019739
FA0010405,ART MAJOR,LOS ANGELES,525 W 28TH ST,OW0026749
FA0252590,BOONSHO RESTAURANT,LOS ANGELES,3185 GLENDALE BLVD,OW0181403
FA0013012,EL COCHINITO INC,LOS ANGELES,1030 W MARTIN LUTHER KING JR. BLVD # 105,OW0123594
FA0061386,LA VEGAN PLACE,LOS ANGELES,7401 S ALAMEDA ST,OW0011633
FA0164766,HOP WOO BBQ RESTAURANT,LOS ANGELES,1800 W 6TH ST STE #7,OW0246210
FA0010024,CARL'S JR #408,LOS ANGELES,10311 AVALON BLVD,OW0010822
FA0004496,HERCULES MARKET,LOS ANGELES,10250 SANTA MONICA BLVD STE 206,OW0180416
FA0159906,KC'S CAFE,LOS ANGELES,1250 S LA CIENEGA BLVD,OW0013594
FA0058013,HEU,LOS ANGELES,636 S MARIPOSA AVE,OW0023835
FA0072623,IT'S THAI HOMETAURANT,LOS ANGELES,3959 WILSHIRE BLVD STE A11,OW0183555
FA0163526,YELLOW HOUSE CAFE,LOS ANGELES,3508 W SUNSET BLVD,OW0033641
FA0071262,CVS/PHARMACY #9626,LOS ANGELES,4507 S CENTINELA AVE,OW0240125
FA0068263,NEW MANDARIN GARDEN,LOS ANGELES,845 N BROADWAY,OW0027845
FA0222151,BOXCHOY,LOS ANGELES,5625 W CENTURY BLVD,OW0101212
FA0138328,SUGAR JUICE,LOS ANGELES,726 W SLAUSON AVE,OW0129360
FA0225306,RINCON DE GUAYABITOS #3,LOS ANGELES,8320 LINCOLN BLVD STE 101B,OW0006589
FA0009057,KINO SUSHI,LOS ANGELES,3959 WILSHIRE BLVD B211,OW0015460
FA0059845,BOON ARUNEE THAI HOUSE,LOS ANGELES,1311 N GLENDALE BLVD STE A,OW0178408
FA0056951,CHINA COMBO,LOS ANGELES,234 S OXFORD AVE,OW0020309
FA0251625,NAZOHS BAKERY & COFFEE SHOP,LOS ANGELES,1701 S WESTERN AVE,OW0018145
FA0167234,LA FLOR BAKERY #2,LOS ANGELES,1001 S VERMONT AVE STE 106,OW0245830
FA0256512,POINT FIVE,LOS ANGELES,1651 3/4 N LA BREA AVE,OW0238539
